Time,Voltage,x
0.0004448890685999,1.8139194139194137,0.027
0.0015773773193394,1.800732600732601,0.027
0.0038192272186297,1.8014652014652015,0.027
0.0060756206512504,1.804395604395604,0.027
0.0083312988281196,1.807326007326007,0.027
0.0095229148864692,1.8,0.027
0.0117683410644495,1.805860805860806,0.027
0.0140140056610107,1.7948717948717947,0.027
0.0163900852203404,1.798534798534799,0.027
0.01766037940979,1.800732600732601,0.027
0.0198845863342302,1.804395604395604,0.027
0.0220885276794398,1.821245421245421,0.027
0.02435207366943,1.802197802197802,0.027
0.0273981094360404,1.804395604395604,0.027
0.0275766849517804,1.792673992673993,0.027
0.0299358367919904,1.8153846153846147,0.027
0.0323004722595197,1.782417582417583,0.027
0.0334599018096906,1.8014652014652015,0.027
0.0356893539428693,1.805860805860806,0.027
0.0379331111907994,1.797069597069597,0.027
0.0402202606201207,1.8065934065934073,0.027
0.0413746833801305,1.805860805860806,0.027
0.0436701774597203,1.810989010989011,0.027
0.0459394454956108,1.8,0.027
0.0481708049774205,1.7948717948717947,0.027
0.0493555068969708,1.808058608058608,0.027
0.0515940189361607,1.796336996336996,0.027
0.0538191795349103,1.805860805860806,0.027
0.0561480522155797,1.787545787545788,0.027
0.0588500499725306,1.8051282051282047,0.027
0.0605325698852503,1.776556776556776,0.027
0.0617139339447003,1.831501831501831,0.027
0.0641508102416992,1.782417582417583,0.027
0.0653669834136998,1.7948717948717947,0.027
0.0676131248474103,1.796336996336996,0.027
0.0698893070220894,1.807326007326007,0.027
0.0722732543945294,1.798534798534799,0.027
0.0735118389129603,1.775824175824176,0.027
0.0757603645324707,1.787545787545788,0.027
0.0780048370361292,1.7912087912087913,0.027
0.0802483558654802,1.788278388278388,0.027
0.0813713073730504,1.777289377289377,0.027
0.0836002826690691,1.798534798534799,0.027
0.0858192443847691,1.794139194139194,0.027
0.0905246734619105,1.787545787545788,0.027
0.0907275676727294,1.790476190476191,0.027
0.0919172763824498,1.816117216117216,0.027
0.0943052768707293,1.798534798534799,0.027
0.0955667495727503,1.7948717948717947,0.027
0.0978713035583496,1.789010989010989,0.027
0.1000969409942591,1.797802197802198,0.027
0.1013503074645996,1.8014652014652015,0.027
0.1036264896392805,1.787545787545788,0.027
0.1058800220489502,1.810989010989011,0.027
0.1081233024597202,1.804395604395604,0.027
0.1092419624328595,1.8,0.027
0.1114857196807897,1.805860805860806,0.027
0.1137218475341797,1.796336996336996,0.027
0.1159589290618896,1.799267399267399,0.027
0.1181893348693793,1.7948717948717947,0.027
0.1215257644653303,1.804395604395604,0.027
0.1216406822204608,1.793406593406593,0.027
0.1245579719543493,1.807326007326007,0.027
0.1257569789886492,1.794139194139194,0.027
0.1280605792999303,1.794139194139194,0.027
0.1292908191680907,1.8153846153846147,0.027
0.1315567493438702,1.800732600732601,0.027
0.1338055133819598,1.810989010989011,0.027
0.1360867023468,1.802197802197802,0.027
0.1383311748504602,1.805860805860806,0.027
0.1394975185394304,1.819047619047619,0.027
0.1417129039764404,1.802197802197802,0.027
0.1439230442047101,1.817582417582418,0.027
0.1461274623870796,1.796336996336996,0.027
0.1473498344421403,1.803663003663004,0.027
0.1496169567108207,1.790476190476191,0.027
0.1521785259246808,1.8373626373626368,0.027
0.1539192199706996,1.782417582417583,0.027
0.1563513278961199,1.788278388278388,0.027
0.1575233936309797,1.7706959706959713,0.027
0.1598284244537407,1.7809523809523813,0.027
0.1620774269104003,1.778754578754579,0.027
0.16430568695068,1.7948717948717947,0.027
0.1654353141784702,1.804395604395604,0.027
0.16772365570068,1.797069597069597,0.027
0.1699738502502405,1.789010989010989,0.027
0.1723520755767805,1.794139194139194,0.027
0.1735525131225604,1.78974358974359,0.027
0.1758177280426007,1.805860805860806,0.027
0.1781139373779296,1.7912087912087913,0.027
0.1792311668395996,1.8,0.027
0.1814751625061,1.792673992673993,0.027
0.1847834587097202,1.802197802197802,0.027
0.1859967708587592,1.804395604395604,0.027
0.1873030662536603,1.790476190476191,0.027
0.1898746490478497,1.8051282051282047,0.027
0.1921317577362096,1.797802197802198,0.027
0.1932628154754602,1.8014652014652015,0.027
0.1955063343048096,1.808791208791209,0.027
0.1977698802947998,1.799267399267399,0.027
0.2000229358673096,1.800732600732601,0.027
0.2013609409332292,1.798534798534799,0.027
0.2036330699920707,1.8014652014652015,0.027
0.2059924602508491,1.797069597069597,0.027
0.2082374095916695,1.808791208791209,0.0360726958942197
0.2093703746795707,1.807326007326007,0.0406668693256594
0.2116265296936,1.8051282051282047,0.0498155779075478
0.2157139778137207,1.808058608058608,0.0663901800346374
0.2158412933349591,1.791941391941392,0.0669064444732594
0.2182290554046595,1.8065934065934073,0.0765888196658944
0.2194910049438494,1.804395604395604,0.0817060250473094
0.2217779159545897,1.80952380952381,0.0909794491958618
0.2241415977477992,1.768498168498168,0.1005641788673257
0.2253663539886492,1.798534798534799,0.1055305654239726
0.2276597023010306,1.831501831501831,0.1148217943191744
0.2299287319183296,1.775091575091575,0.124011364269235
0.2322232723236102,1.811721611721612,0.1333042529106212
0.2333478927612305,1.78974358974359,0.1378589656829833
0.2356014251709002,1.8051282051282047,0.1469857719421457
0.2378463745117205,1.799267399267399,0.1560778167724681
0.2401621341705305,1.797802197802198,0.1654566433906483
0.2412943840026909,1.808058608058608,0.1700422552108981
0.2435622215270996,1.792673992673993,0.1792269971847534
0.2478289604186994,1.783882783882784,0.1965072896957326
0.24796628952026,1.797069597069597,0.1970634725570535
0.2503981590270996,1.792673992673993,0.2069125440597534
0.2515997886657697,1.805860805860806,0.2117791440963673
0.2539260387420708,1.787545787545788,0.2212004569053865
0.2562332153320294,1.797069597069597,0.2305445220947192
0.2575309276580792,1.793406593406593,0.235800257015221
0.2597737312316895,1.796336996336996,0.2448836114883423
0.2619905471801792,1.8065934065934073,0.2538617160797263
0.2642049789428693,1.7948717948717947,0.2628301647186207
0.2654249668121301,1.7948717948717947,0.2677711155891274
0.2676446437835692,1.792673992673993,0.2767690305423736
0.2698533535003698,1.802197802197802,0.2857253484439993
0.2720525264740008,1.796336996336996,0.2946429948520731
0.2732582092285191,1.800732600732601,0.2995320384216452
0.2755212783813493,1.798534798534799,0.308708783836372
0.2784206867218,1.795604395604396,0.320465884656899
0.2803909778595006,1.807326007326007,0.3284554152202751
0.2817578315734898,1.795604395604396,0.3339980070305014
0.2843697071075403,1.799267399267399,0.3445891623210763
0.2856545448303204,1.8051282051282047,0.3497991792869497
0.2879140377044694,1.794139194139194,0.3589518527031018
0.29026460647583,1.8051282051282047,0.3684716562271119
0.2913935184478794,1.81025641025641,0.3730437497139121
0.29363965988159,1.808058608058608,0.3821406225204396
0.2971343994140607,1.797802197802198,0.396294317626946
0.2972812652587907,1.808058608058608,0.396889124298103
0.2996621131897008,1.800732600732601,0.4065315584182884
0.3019952774047904,1.810989010989011,0.4159808734894014
0.3043496608734094,1.807326007326007,0.4255161265373085
0.3055744171142595,1.800732600732601,0.4304763893127512
0.3101468086242694,1.80952380952381,0.4490153089714121
0.3103694915771502,1.802930402930403,0.449918288345344
0.3117208480834995,1.808791208791209,0.455398038978591
0.3140697479247994,1.807326007326007,0.4649228278350613
0.3153538703918493,1.796336996336996,0.4701299444389486
0.3177492618560808,1.841758241758242,0.4798432568264078
0.3200132846832293,1.8,0.4890238693904948
0.3212637901306206,1.812454212454212,0.4940946689796664
0.325988054275509,1.8139194139194137,0.5132515600871895
0.3282091617584193,1.7912087912087913,0.5218210524967601
0.3293783664703405,1.787545787545788,0.5263308420998846
0.3316600322723405,1.792673992673993,0.5351315530504567
0.3338813781738299,1.792673992673993,0.5436996015276296
0.3361129760742205,1.80952380952381,0.5523071934291363
0.3374261856079102,1.805860805860806,0.5573724302019392
0.3416693210601807,1.805860805860806,0.573738809803554
0.3418314456939697,1.777289377289377,0.5743641476767404
0.3454635143279993,1.807326007326007,0.5883735552651405
0.3477411270141602,1.782417582417583,0.5975046332092286
0.34997606277466,1.791941391941392,0.6071684954376299
0.3522050380706804,1.786813186813187,0.6168065846176226
0.3533620834350604,1.797802197802198,0.6218096487732012
0.3556606769561803,1.808791208791209,0.6317487671585237
0.3579306602477991,1.799267399267399,0.6415641749114837
0.3601584434509295,1.775824175824176,0.6511971094818193
0.3612799644470197,1.799267399267399,0.6560465662689133
0.3635268211364692,1.7912087912087913,0.6657619745940933
0.3658092021942103,1.792673992673993,0.6756309902877655
0.3680109977722202,1.800732600732601,0.6851515543670808
0.3702476024627702,1.845421245421246,0.6948226330490189
0.3726625442504901,1.793406593406593,0.7049555278233188
0.3746907711029106,1.796336996336996,0.712778688539798
0.3759040832519495,1.788278388278388,0.7174586068289484
0.3782823085784893,1.795604395604396,0.7266317616598879
0.3795182704925502,1.7794871794871787,0.7313990433284077
0.3817059993743895,1.852747252747253,0.73983742615836
0.3838794231414794,1.802930402930403,0.7482206321171351
0.3860528469085692,1.800732600732601,0.7566038380759103
0.3872194290161096,1.8,0.7611035119192803
0.3894305229186994,1.798534798534799,0.7696320169721262
0.3917365074157697,1.797802197802198,0.7785265286036831
0.3940300941467302,1.788278388278388,0.7876828145100592
0.3962597846984898,1.813186813186813,0.7969531817656444
0.3974874019622802,1.778021978021978,0.802057236620096
0.3997058868408203,1.795604395604396,0.8112810141343336
0.4019365310668892,1.758241758241758,0.8205553464742585
0.4051380157470703,1.787545787545788,0.8338661347022422
0.4066312313079797,1.805860805860806,0.8400744655535624
0.4078311920165997,1.7846153846153847,0.8450635329613245
0.4102857112884504,1.832234432234432,0.85526866885698
0.4114112854003906,1.781684981684982,0.8599484596839317
0.4136526584625209,1.7948717948717947,0.8692673992230194
0.4158825874328596,1.799267399267399,0.8785387577496968
0.4181230068206804,1.796336996336996,0.8878537322044446
0.4193797111511194,1.783150183150183,0.893037830162034
0.4216463565826398,1.775824175824176,0.9022177441596912
0.4239664077758806,1.787545787545788,0.9116139514923168
